Spectrum ID	Database ID	InChi Key	Solvent	Sample pH	Frequency	Atom number (pretend it's the corresponding InChI number for now)	Shift (ppm)
1095	HMDB00124	GSXOAOHZAIYLCY-HSUXUTPPSA-N	Water	7	500 MHz	21	3.92
1095	HMDB00124	GSXOAOHZAIYLCY-HSUXUTPPSA-N	Water	7	500 MHz	7	3.65
1095	HMDB00124	GSXOAOHZAIYLCY-HSUXUTPPSA-N	Water	7	500 MHz	23	3.55
1068	HMDB00071	VGONTNSXDCQUGY-RRKCRQDMSA-N	Water	7	500 MHz	7	8.32
1068	HMDB00071	VGONTNSXDCQUGY-RRKCRQDMSA-N	Water	7	500 MHz	12	8.22
1068	HMDB00071	VGONTNSXDCQUGY-RRKCRQDMSA-N	Water	7	500 MHz	2	6.49
1068	HMDB00071	VGONTNSXDCQUGY-RRKCRQDMSA-N	Water	7	500 MHz	4	4.66
1068	HMDB00071	VGONTNSXDCQUGY-RRKCRQDMSA-N	Water	7	500 MHz	5	4.18
1068	HMDB00071	VGONTNSXDCQUGY-RRKCRQDMSA-N	Water	7	500 MHz	16	3.85
1068	HMDB00071	VGONTNSXDCQUGY-RRKCRQDMSA-N	Water	7	500 MHz	16	3.79
1068	HMDB00071	VGONTNSXDCQUGY-RRKCRQDMSA-N	Water	7	500 MHz	3	2.85
1068	HMDB00071	VGONTNSXDCQUGY-RRKCRQDMSA-N	Water	7	500 MHz	3	2.6
2052	HMDB11635	WGNAKZGUSRVWRH-UHFFFAOYSA-N	Water	7	500 MHz	10	2.22
2052	HMDB11635	WGNAKZGUSRVWRH-UHFFFAOYSA-N	Water	7	500 MHz	5	6.79
2052	HMDB11635	WGNAKZGUSRVWRH-UHFFFAOYSA-N	Water	7	500 MHz	3	6.79
2052	HMDB11635	WGNAKZGUSRVWRH-UHFFFAOYSA-N	Water	7	500 MHz	6	7.1
2052	HMDB11635	WGNAKZGUSRVWRH-UHFFFAOYSA-N	Water	7	500 MHz	2	7.1
2052	HMDB11635	WGNAKZGUSRVWRH-UHFFFAOYSA-N	Water	7	500 MHz	12	8.52
1700	HMDB01406	DFPAKSUCGFBDDF-UHFFFAOYSA-N	Water	7	600 MHz	5	7.58
1700	HMDB01406	DFPAKSUCGFBDDF-UHFFFAOYSA-N	Water	7	600 MHz	4	8.24
1700	HMDB01406	DFPAKSUCGFBDDF-UHFFFAOYSA-N	Water	7	600 MHz	6	8.7
1700	HMDB01406	DFPAKSUCGFBDDF-UHFFFAOYSA-N	Water	7	600 MHz	2	8.92
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	52	2.32
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	53	2.39
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	31	3.89
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	26	4.06
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	25	4.33
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	17	4.33
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	5	4.33
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	33	4.33
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	4	4.46
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	3	4.5
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	2	5.82
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	46	7.54
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	49	7.6
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	12	7.85
1659	HMDB01197	YPZRHBJKEMOYQH-UYBVJOGSSA-N	Water	7	500 MHz	7	8.3
1665	HMDB01227	GYOZYWVXFNDGLU-XLPZGREQSA-N	Water	7	500 MHz	19	1.91
1665	HMDB01227	GYOZYWVXFNDGLU-XLPZGREQSA-N	Water	7	500 MHz	3	2.36
1665	HMDB01227	GYOZYWVXFNDGLU-XLPZGREQSA-N	Water	7	500 MHz	13	4.07
1665	HMDB01227	GYOZYWVXFNDGLU-XLPZGREQSA-N	Water	7	500 MHz	5	4.17
1665	HMDB01227	GYOZYWVXFNDGLU-XLPZGREQSA-N	Water	7	500 MHz	2	6.35
1665	HMDB01227	GYOZYWVXFNDGLU-XLPZGREQSA-N	Water	7	500 MHz	11	7.76
1390	HMDB00484	WKOLLVMJNQIZCI-UHFFFAOYSA-N	Water	6.9	500 MHz	8	3.9
1390	HMDB00484	WKOLLVMJNQIZCI-UHFFFAOYSA-N	Water	6.9	500 MHz	3	6.93
1390	HMDB00484	WKOLLVMJNQIZCI-UHFFFAOYSA-N	Water	6.9	500 MHz	4	7.45
1390	HMDB00484	WKOLLVMJNQIZCI-UHFFFAOYSA-N	Water	6.9	500 MHz	6	7.52
1689	HMDB01368	OJOLFAIGOXZBCI-UHFFFAOYSA-N	Water	7	500 MHz	2	2.84
1689	HMDB01368	OJOLFAIGOXZBCI-UHFFFAOYSA-N	Water	7	500 MHz	2	3.85
1697	HMDB01398	LHGVFZTZFXWLCP-UHFFFAOYSA-N	Water	7	500 MHz	8	3.9
1697	HMDB01398	LHGVFZTZFXWLCP-UHFFFAOYSA-N	Water	7	500 MHz	6	6.88
1697	HMDB01398	LHGVFZTZFXWLCP-UHFFFAOYSA-N	Water	7	500 MHz	5	6.88
1697	HMDB01398	LHGVFZTZFXWLCP-UHFFFAOYSA-N	Water	7	500 MHz	4	6.88
1697	HMDB01398	LHGVFZTZFXWLCP-UHFFFAOYSA-N	Water	7	500 MHz	3	6.95
2011	HMDB04987	OAMLVOVXNKILLQ-BQBZGAKWSA-N	Water	7	500 MHz	13	4.19
2011	HMDB04987	OAMLVOVXNKILLQ-BQBZGAKWSA-N	Water	7	500 MHz	4	4.14
2011	HMDB04987	OAMLVOVXNKILLQ-BQBZGAKWSA-N	Water	7	500 MHz	11	3
2011	HMDB04987	OAMLVOVXNKILLQ-BQBZGAKWSA-N	Water	7	500 MHz	15	2.85
2011	HMDB04987	OAMLVOVXNKILLQ-BQBZGAKWSA-N	Water	7	500 MHz	15	2.65
2011	HMDB04987	OAMLVOVXNKILLQ-BQBZGAKWSA-N	Water	7	500 MHz	8	1.82
2011	HMDB04987	OAMLVOVXNKILLQ-BQBZGAKWSA-N	Water	7	500 MHz	8	1.75
2011	HMDB04987	OAMLVOVXNKILLQ-BQBZGAKWSA-N	Water	7	500 MHz	10	1.68
2011	HMDB04987	OAMLVOVXNKILLQ-BQBZGAKWSA-N	Water	7	500 MHz	9	1.41
1820	HMDB01942	DLNKOYKMWOXYQA-VXNVDRBHSA-N	Water	7	500 MHz	11	1.2
1820	HMDB01942	DLNKOYKMWOXYQA-VXNVDRBHSA-N	Water	7	500 MHz	9	3.69
1820	HMDB01942	DLNKOYKMWOXYQA-VXNVDRBHSA-N	Water	7	500 MHz	7	4.96
1820	HMDB01942	DLNKOYKMWOXYQA-VXNVDRBHSA-N	Water	7	500 MHz	4	7.43
1820	HMDB01942	DLNKOYKMWOXYQA-VXNVDRBHSA-N	Water	7	500 MHz	2	7.43
1820	HMDB01942	DLNKOYKMWOXYQA-VXNVDRBHSA-N	Water	7	500 MHz	6	7.43
1820	HMDB01942	DLNKOYKMWOXYQA-VXNVDRBHSA-N	Water	7	500 MHz	5	7.49
1820	HMDB01942	DLNKOYKMWOXYQA-VXNVDRBHSA-N	Water	7	500 MHz	3	7.49
1675	HMDB01266	LKDRXBCSQODPBY-BGPJRJDNSA-N	Water	7	500 MHz	5	3.49
1675	HMDB01266	LKDRXBCSQODPBY-BGPJRJDNSA-N	Water	7	500 MHz	10	3.49
1675	HMDB01266	LKDRXBCSQODPBY-BGPJRJDNSA-N	Water	7	500 MHz	10	3.65
1675	HMDB01266	LKDRXBCSQODPBY-BGPJRJDNSA-N	Water	7	500 MHz	4	3.65
1675	HMDB01266	LKDRXBCSQODPBY-BGPJRJDNSA-N	Water	7	500 MHz	3	3.65
1675	HMDB01266	LKDRXBCSQODPBY-BGPJRJDNSA-N	Water	7	500 MHz	2	3.65
1067	HMDB00070	HXEACLLIILLPRG-UHFFFAOYSA-N	Water	7	500 MHz	5	1.63
1067	HMDB00070	HXEACLLIILLPRG-UHFFFAOYSA-N	Water	7	500 MHz	3	1.63
1067	HMDB00070	HXEACLLIILLPRG-UHFFFAOYSA-N	Water	7	500 MHz	4	1.63
1067	HMDB00070	HXEACLLIILLPRG-UHFFFAOYSA-N	Water	7	500 MHz	3	1.86
1067	HMDB00070	HXEACLLIILLPRG-UHFFFAOYSA-N	Water	7	500 MHz	4	1.86
1067	HMDB00070	HXEACLLIILLPRG-UHFFFAOYSA-N	Water	7	500 MHz	5	2.21
1067	HMDB00070	HXEACLLIILLPRG-UHFFFAOYSA-N	Water	7	500 MHz	3	2.99
1067	HMDB00070	HXEACLLIILLPRG-UHFFFAOYSA-N	Water	7	500 MHz	2	3.4
1067	HMDB00070	HXEACLLIILLPRG-UHFFFAOYSA-N	Water	7	500 MHz	6	3.57
1561	HMDB00832	SAVLIIGUQOSOEP-UHFFFAOYSA-N	Water	7	500 MHz	14	0.85
1561	HMDB00832	SAVLIIGUQOSOEP-UHFFFAOYSA-N	Water	7	500 MHz	13	1.28
1561	HMDB00832	SAVLIIGUQOSOEP-UHFFFAOYSA-N	Water	7	500 MHz	12	1.28
1561	HMDB00832	SAVLIIGUQOSOEP-UHFFFAOYSA-N	Water	7	500 MHz	11	1.28
1561	HMDB00832	SAVLIIGUQOSOEP-UHFFFAOYSA-N	Water	7	500 MHz	10	1.28
1561	HMDB00832	SAVLIIGUQOSOEP-UHFFFAOYSA-N	Water	7	500 MHz	9	1.57
1561	HMDB00832	SAVLIIGUQOSOEP-UHFFFAOYSA-N	Water	7	500 MHz	8	2.28
1561	HMDB00832	SAVLIIGUQOSOEP-UHFFFAOYSA-N	Water	7	500 MHz	4	3.74
1793	HMDB01904	FBTSQILOGYXGMD-LURJTMIESA-N	Water	7	500 MHz	10	3.07
1793	HMDB01904	FBTSQILOGYXGMD-LURJTMIESA-N	Water	7	500 MHz	10	3.2
1793	HMDB01904	FBTSQILOGYXGMD-LURJTMIESA-N	Water	7	500 MHz	11	3.95
1793	HMDB01904	FBTSQILOGYXGMD-LURJTMIESA-N	Water	7	500 MHz	6	7
1793	HMDB01904	FBTSQILOGYXGMD-LURJTMIESA-N	Water	7	500 MHz	5	7.42
1793	HMDB01904	FBTSQILOGYXGMD-LURJTMIESA-N	Water	7	500 MHz	3	7.92
1847	HMDB02074	GOHPTLYPQCTZSE-UHFFFAOYSA-N	Water	7	500 MHz	8	1.25
1847	HMDB02074	GOHPTLYPQCTZSE-UHFFFAOYSA-N	Water	7	500 MHz	9	1.25
1847	HMDB02074	GOHPTLYPQCTZSE-UHFFFAOYSA-N	Water	7	500 MHz	5	2.66
1058	HMDB00056	UCMIRNVEIXFBKS-UHFFFAOYSA-N	Water	7	600 MHz	5	3.17
1058	HMDB00056	UCMIRNVEIXFBKS-UHFFFAOYSA-N	Water	7	600 MHz	4	2.54
1386	HMDB00473	BVIAOQMSVZHOJM-UHFFFAOYSA-N	Water	7	500 MHz	12	3.27
1386	HMDB00473	BVIAOQMSVZHOJM-UHFFFAOYSA-N	Water	7	500 MHz	11	3.27
1386	HMDB00473	BVIAOQMSVZHOJM-UHFFFAOYSA-N	Water	7	500 MHz	6	7.94
1386	HMDB00473	BVIAOQMSVZHOJM-UHFFFAOYSA-N	Water	7	500 MHz	2	7.96
1036	HMDB00022	DIVQKHQLANKJQO-UHFFFAOYSA-N	Water	7	500 MHz	10	2.94
1036	HMDB00022	DIVQKHQLANKJQO-UHFFFAOYSA-N	Water	7	500 MHz	11	3.26
1036	HMDB00022	DIVQKHQLANKJQO-UHFFFAOYSA-N	Water	7	500 MHz	8	3.88
1036	HMDB00022	DIVQKHQLANKJQO-UHFFFAOYSA-N	Water	7	500 MHz	4	6.83
1036	HMDB00022	DIVQKHQLANKJQO-UHFFFAOYSA-N	Water	7	500 MHz	3	6.92
1036	HMDB00022	DIVQKHQLANKJQO-UHFFFAOYSA-N	Water	7	500 MHz	6	6.99
1723	HMDB01525	RAXXELZNTBOGNW-UHFFFAOYSA-N	Water	7	500 MHz	2	8.18
1723	HMDB01525	RAXXELZNTBOGNW-UHFFFAOYSA-N	Water	7	500 MHz	4	7.28
1723	HMDB01525	RAXXELZNTBOGNW-UHFFFAOYSA-N	Water	7	500 MHz	5	7.28
1510	HMDB00736	LRCNOZRCYBNMEP-UHFFFAOYSA-N	Water	7	500 MHz	4	5.61
1510	HMDB00736	LRCNOZRCYBNMEP-UHFFFAOYSA-N	Water	7	500 MHz	5	3.88
1510	HMDB00736	LRCNOZRCYBNMEP-UHFFFAOYSA-N	Water	7	500 MHz	5	3.62
1510	HMDB00736	LRCNOZRCYBNMEP-UHFFFAOYSA-N	Water	7	500 MHz	7	3.18
1510	HMDB00736	LRCNOZRCYBNMEP-UHFFFAOYSA-N	Water	7	500 MHz	14	3.18
1510	HMDB00736	LRCNOZRCYBNMEP-UHFFFAOYSA-N	Water	7	500 MHz	13	3.18
1510	HMDB00736	LRCNOZRCYBNMEP-UHFFFAOYSA-N	Water	7	500 MHz	8	2.64
1510	HMDB00736	LRCNOZRCYBNMEP-UHFFFAOYSA-N	Water	7	500 MHz	10	2.59
1510	HMDB00736	LRCNOZRCYBNMEP-UHFFFAOYSA-N	Water	7	500 MHz	10	2.51
1510	HMDB00736	LRCNOZRCYBNMEP-UHFFFAOYSA-N	Water	7	500 MHz	9	1.15
1510	HMDB00736	LRCNOZRCYBNMEP-UHFFFAOYSA-N	Water	7	500 MHz	15	1.13
1932	HMDB03156	OWBTYPJTUOEWEK-UHFFFAOYSA-N	Water	7	500 MHz	5	1.13
1932	HMDB03156	OWBTYPJTUOEWEK-UHFFFAOYSA-N	Water	7	500 MHz	6	1.13
1932	HMDB03156	OWBTYPJTUOEWEK-UHFFFAOYSA-N	Water	7	500 MHz	3	3.61
1932	HMDB03156	OWBTYPJTUOEWEK-UHFFFAOYSA-N	Water	7	500 MHz	2	3.61
1932	HMDB03156	OWBTYPJTUOEWEK-UHFFFAOYSA-N	Water	7	500 MHz	1	3.71
1932	HMDB03156	OWBTYPJTUOEWEK-UHFFFAOYSA-N	Water	7	500 MHz	4	3.71
2054	HMDB11723	YOEBAVRJHRCKRE-UHFFFAOYSA-N	Water	7	500 MHz	7	2.38
2054	HMDB11723	YOEBAVRJHRCKRE-UHFFFAOYSA-N	Water	7	500 MHz	11	4.03
2054	HMDB11723	YOEBAVRJHRCKRE-UHFFFAOYSA-N	Water	7	500 MHz	4	7.31
2054	HMDB11723	YOEBAVRJHRCKRE-UHFFFAOYSA-N	Water	7	500 MHz	6	7.31
2054	HMDB11723	YOEBAVRJHRCKRE-UHFFFAOYSA-N	Water	7	500 MHz	3	7.43
2054	HMDB11723	YOEBAVRJHRCKRE-UHFFFAOYSA-N	Water	7	500 MHz	5	7.43
2054	HMDB11723	YOEBAVRJHRCKRE-UHFFFAOYSA-N	Water	7	500 MHz	10	8.5
1312	HMDB00286	HSCJRCZFDFQWRP-LPTOLDDLSA-N	Water	7	500 MHz	5	3.46
1312	HMDB00286	HSCJRCZFDFQWRP-LPTOLDDLSA-N	Water	7	500 MHz	3	3.53
1312	HMDB00286	HSCJRCZFDFQWRP-LPTOLDDLSA-N	Water	7	500 MHz	6	3.77
1312	HMDB00286	HSCJRCZFDFQWRP-LPTOLDDLSA-N	Water	7	500 MHz	13	3.77
1312	HMDB00286	HSCJRCZFDFQWRP-LPTOLDDLSA-N	Water	7	500 MHz	13	3.88
1312	HMDB00286	HSCJRCZFDFQWRP-LPTOLDDLSA-N	Water	7	500 MHz	4	3.88
1312	HMDB00286	HSCJRCZFDFQWRP-LPTOLDDLSA-N	Water	7	500 MHz	19	4.23
1312	HMDB00286	HSCJRCZFDFQWRP-LPTOLDDLSA-N	Water	7	500 MHz	18	4.23
1312	HMDB00286	HSCJRCZFDFQWRP-LPTOLDDLSA-N	Water	7	500 MHz	23	4.37
1312	HMDB00286	HSCJRCZFDFQWRP-LPTOLDDLSA-N	Water	7	500 MHz	22	4.37
1312	HMDB00286	HSCJRCZFDFQWRP-LPTOLDDLSA-N	Water	7	500 MHz	2	5.6
1312	HMDB00286	HSCJRCZFDFQWRP-LPTOLDDLSA-N	Water	7	500 MHz	21	5.97
1312	HMDB00286	HSCJRCZFDFQWRP-LPTOLDDLSA-N	Water	7	500 MHz	31	5.97
1312	HMDB00286	HSCJRCZFDFQWRP-LPTOLDDLSA-N	Water	7	500 MHz	32	7.95
1901	HMDB02712	MPCAJMNYNOGXPB-SLPGGIOYSA-N	Water	7	500 MHz	2	3.26
1901	HMDB02712	MPCAJMNYNOGXPB-SLPGGIOYSA-N	Water	7	500 MHz	6	3.34
1901	HMDB02712	MPCAJMNYNOGXPB-SLPGGIOYSA-N	Water	7	500 MHz	5	3.34
1901	HMDB02712	MPCAJMNYNOGXPB-SLPGGIOYSA-N	Water	7	500 MHz	4	3.43
1901	HMDB02712	MPCAJMNYNOGXPB-SLPGGIOYSA-N	Water	7	500 MHz	3	3.58
1901	HMDB02712	MPCAJMNYNOGXPB-SLPGGIOYSA-N	Water	7	500 MHz	10	3.68
1901	HMDB02712	MPCAJMNYNOGXPB-SLPGGIOYSA-N	Water	7	500 MHz	10	3.87
1901	HMDB02712	MPCAJMNYNOGXPB-SLPGGIOYSA-N	Water	7	500 MHz	2	3.97
1223	HMDB00223	KHPXUQMNIQBQEV-UHFFFAOYSA-N	Water	7	500 MHz	4	2.38
1235	HMDB00225	FGSBNBBHOZHUBO-UHFFFAOYSA-N	Water	7	500 MHz	5	1.87
1235	HMDB00225	FGSBNBBHOZHUBO-UHFFFAOYSA-N	Water	7	500 MHz	4	2.42
1235	HMDB00225	FGSBNBBHOZHUBO-UHFFFAOYSA-N	Water	7	500 MHz	6	2.85
1861	HMDB02182	SONNWYBIRXJNDC-VIFPVBQESA-N	Water	7	500 MHz	12	2.77
1861	HMDB02182	SONNWYBIRXJNDC-VIFPVBQESA-N	Water	7	500 MHz	10	3.3
1861	HMDB02182	SONNWYBIRXJNDC-VIFPVBQESA-N	Water	7	500 MHz	2	6.9
1861	HMDB02182	SONNWYBIRXJNDC-VIFPVBQESA-N	Water	7	500 MHz	6	6.93
1861	HMDB02182	SONNWYBIRXJNDC-VIFPVBQESA-N	Water	7	500 MHz	4	6.98
1861	HMDB02182	SONNWYBIRXJNDC-VIFPVBQESA-N	Water	7	500 MHz	3	7.34
1693	HMDB01389	DRLFMBDRBRZALE-UHFFFAOYSA-N	Water	7	500 MHz	17	1.9
1693	HMDB01389	DRLFMBDRBRZALE-UHFFFAOYSA-N	Water	7	500 MHz	10	2.94
1693	HMDB01389	DRLFMBDRBRZALE-UHFFFAOYSA-N	Water	7	500 MHz	11	3.47
1693	HMDB01389	DRLFMBDRBRZALE-UHFFFAOYSA-N	Water	7	500 MHz	16	3.89
1693	HMDB01389	DRLFMBDRBRZALE-UHFFFAOYSA-N	Water	7	500 MHz	6	6.91
1693	HMDB01389	DRLFMBDRBRZALE-UHFFFAOYSA-N	Water	7	500 MHz	2	7.21
1693	HMDB01389	DRLFMBDRBRZALE-UHFFFAOYSA-N	Water	7	500 MHz	9	7.22
1693	HMDB01389	DRLFMBDRBRZALE-UHFFFAOYSA-N	Water	7	500 MHz	7	7.42
1077	HMDB00087	ROSDSFDQCJNGOL-UHFFFAOYSA-N	Water	7	500 MHz	2	2.5
1077	HMDB00087	ROSDSFDQCJNGOL-UHFFFAOYSA-N	Water	7	500 MHz	3	2.5
1047	HMDB00039	FERIUCNNQQJTOY-UHFFFAOYSA-N	Water	7	500 MHz	4	2.14
1047	HMDB00039	FERIUCNNQQJTOY-UHFFFAOYSA-N	Water	7	500 MHz	5	1.55
1047	HMDB00039	FERIUCNNQQJTOY-UHFFFAOYSA-N	Water	7	500 MHz	6	0.88
1671	HMDB01257	ATHGHQPFGPMSJY-UHFFFAOYSA-N	Water	7	500 MHz	7	1.46
1671	HMDB01257	ATHGHQPFGPMSJY-UHFFFAOYSA-N	Water	7	500 MHz	8	1.46
1671	HMDB01257	ATHGHQPFGPMSJY-UHFFFAOYSA-N	Water	7	500 MHz	3	1.61
1671	HMDB01257	ATHGHQPFGPMSJY-UHFFFAOYSA-N	Water	7	500 MHz	4	2.6
1671	HMDB01257	ATHGHQPFGPMSJY-UHFFFAOYSA-N	Water	7	500 MHz	2	2.6
1671	HMDB01257	ATHGHQPFGPMSJY-UHFFFAOYSA-N	Water	7	500 MHz	6	2.6
1671	HMDB01257	ATHGHQPFGPMSJY-UHFFFAOYSA-N	Water	7	500 MHz	9	2.6
1588	HMDB00894	UKISAGFGRDHYFO-UHFFFAOYSA-N	Water	7	500 MHz	8	1.87
1588	HMDB00894	UKISAGFGRDHYFO-UHFFFAOYSA-N	Water	7	500 MHz	4	3.92
1588	HMDB00894	UKISAGFGRDHYFO-UHFFFAOYSA-N	Water	7	500 MHz	10	6.03
1588	HMDB00894	UKISAGFGRDHYFO-UHFFFAOYSA-N	Water	7	500 MHz	9	6.82
1588	HMDB00894	UKISAGFGRDHYFO-UHFFFAOYSA-N	Water	7	500 MHz	5	8.07
1586	HMDB00892	NQPDZGIKBAWPEJ-UHFFFAOYSA-N	Water	7	500 MHz	4	2.19
1586	HMDB00892	NQPDZGIKBAWPEJ-UHFFFAOYSA-N	Water	7	500 MHz	5	1.53
1586	HMDB00892	NQPDZGIKBAWPEJ-UHFFFAOYSA-N	Water	7	500 MHz	6	1.31
1586	HMDB00892	NQPDZGIKBAWPEJ-UHFFFAOYSA-N	Water	7	500 MHz	7	0.9
1920	HMDB02994	UNXHWFMMPAWVPI-ZXZARUISSA-N	Water	7	500 MHz	7	3.65
1920	HMDB02994	UNXHWFMMPAWVPI-ZXZARUISSA-N	Water	7	500 MHz	5	3.65
1920	HMDB02994	UNXHWFMMPAWVPI-ZXZARUISSA-N	Water	7	500 MHz	3	3.65
1920	HMDB02994	UNXHWFMMPAWVPI-ZXZARUISSA-N	Water	7	500 MHz	2	3.77
1554	HMDB00819	YNYAYWLBAHXHLL-UHFFFAOYSA-N	Water	7	500 MHz	12	3.25
1554	HMDB00819	YNYAYWLBAHXHLL-UHFFFAOYSA-N	Water	7	500 MHz	8	3.89
1554	HMDB00819	YNYAYWLBAHXHLL-UHFFFAOYSA-N	Water	7	500 MHz	4	6.95
1554	HMDB00819	YNYAYWLBAHXHLL-UHFFFAOYSA-N	Water	7	500 MHz	3	6.95
1554	HMDB00819	YNYAYWLBAHXHLL-UHFFFAOYSA-N	Water	7	500 MHz	6	7.08
1492	HMDB00707	KKADPXVIOXHVKN-UHFFFAOYSA-N	Water	7	500 MHz	8	4.01
1492	HMDB00707	KKADPXVIOXHVKN-UHFFFAOYSA-N	Water	7	500 MHz	6	6.85
1492	HMDB00707	KKADPXVIOXHVKN-UHFFFAOYSA-N	Water	7	500 MHz	2	6.85
1492	HMDB00707	KKADPXVIOXHVKN-UHFFFAOYSA-N	Water	7	500 MHz	5	7.15
1492	HMDB00707	KKADPXVIOXHVKN-UHFFFAOYSA-N	Water	7	500 MHz	3	7.15
