Spectrum ID	Database ID	InChi Key	Solvent	Sample pH	Frequency	Atom number (pretend it's the corresponding InChI number for now)	Shift (ppm)
2030	HMDB05812	GLZPCOQZEFWAFX-YFHOEESVSA-N	Water	7	500 MHz	3	5.4
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	17	1.57
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	18	1.71
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	2	2.03
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	3	2.03
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	16	2.03
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	21	2.32
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	22	2.85
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	19	3.02
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	12	3.63
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	4	3.77
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	5	4.33
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	26	7.32
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	28	7.32
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	24	7.32
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	27	7.4
1816	HMDB01938	RLAWWYSOJDYHDC-BZSNNMDCSA-N	Water	7	500 MHz	25	7.4
1486	HMDB00700	ALRHLSYJTWAHJZ-UHFFFAOYSA-N	Water	7	500 MHz	3	2.61
1486	HMDB00700	ALRHLSYJTWAHJZ-UHFFFAOYSA-N	Water	7	500 MHz	2	3.81
1160	HMDB00189	HAEJPQIATWHALX-KQYNXXCUSA-N	Water	7	500 MHz	17	4.26
1160	HMDB00189	HAEJPQIATWHALX-KQYNXXCUSA-N	Water	7	500 MHz	5	4.4
1160	HMDB00189	HAEJPQIATWHALX-KQYNXXCUSA-N	Water	7	500 MHz	4	4.6
1160	HMDB00189	HAEJPQIATWHALX-KQYNXXCUSA-N	Water	7	500 MHz	2	6.13
1160	HMDB00189	HAEJPQIATWHALX-KQYNXXCUSA-N	Water	7	500 MHz	12	8.22
1160	HMDB00189	HAEJPQIATWHALX-KQYNXXCUSA-N	Water	7	500 MHz	7	8.48
1342	HMDB00355	NPOAOTPXWNWTSH-UHFFFAOYSA-N	Water	7	500 MHz	9	1.31
1342	HMDB00355	NPOAOTPXWNWTSH-UHFFFAOYSA-N	Water	7	500 MHz	6	2.43
1342	HMDB00355	NPOAOTPXWNWTSH-UHFFFAOYSA-N	Water	7	500 MHz	3	2.43
1896	HMDB02643	KHTAGVZHYUZYMF-UHFFFAOYSA-N	Water	7	500 MHz	10	2.68
1896	HMDB02643	KHTAGVZHYUZYMF-UHFFFAOYSA-N	Water	7	500 MHz	8	5.03
1896	HMDB02643	KHTAGVZHYUZYMF-UHFFFAOYSA-N	Water	7	500 MHz	2	6.84
1896	HMDB02643	KHTAGVZHYUZYMF-UHFFFAOYSA-N	Water	7	500 MHz	4	6.91
1896	HMDB02643	KHTAGVZHYUZYMF-UHFFFAOYSA-N	Water	7	500 MHz	6	6.97
1896	HMDB02643	KHTAGVZHYUZYMF-UHFFFAOYSA-N	Water	7	500 MHz	3	7.3
1608	HMDB00929	QIVBCDIJIAJPQS-VIFPVBQESA-N	Water	7.01	600 MHz	10	3.292
1608	HMDB00929	QIVBCDIJIAJPQS-VIFPVBQESA-N	Water	7.01	600 MHz	10	3.472
1608	HMDB00929	QIVBCDIJIAJPQS-VIFPVBQESA-N	Water	7.01	600 MHz	11	4.046
1608	HMDB00929	QIVBCDIJIAJPQS-VIFPVBQESA-N	Water	7.01	600 MHz	8	7.194
1608	HMDB00929	QIVBCDIJIAJPQS-VIFPVBQESA-N	Water	7.01	600 MHz	9	7.274
1608	HMDB00929	QIVBCDIJIAJPQS-VIFPVBQESA-N	Water	7.01	600 MHz	2	7.31
1608	HMDB00929	QIVBCDIJIAJPQS-VIFPVBQESA-N	Water	7.01	600 MHz	6	7.531
1608	HMDB00929	QIVBCDIJIAJPQS-VIFPVBQESA-N	Water	7.01	600 MHz	7	7.723
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	28	7.81
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	6	4.01
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	29	3.69
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	10	3.6
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	24	2.33
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	24	2.19
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	2	1.79
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	14	1.79
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	16	1.79
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	17	1.79
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	23	1.79
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	9	1.79
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	12	1.79
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	15	1.62
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	4	1.62
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	11	1.45
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	7	1.45
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	3	1.45
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	9	1.45
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	13	1.45
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	22	1.45
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	23	1.45
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	16	1.23
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	14	1.23
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	13	1.1
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	15	1.1
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	12	0.97
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	27	0.96
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	18	0.9
1446	HMDB00631	WVULKSPCQVQLCU-ZMBDPXIHSA-N	Water	7	500 MHz	19	0.68
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	12	4.04
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	11	3.88
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	16	3.48
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	21	2.37
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	30	2.22
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	21	2.22
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	7	2.09
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	30	2.09
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	17	2.09
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	14	1.95
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	3	1.95
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	6	1.69
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	13	1.69
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	15	1.69
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	4	1.69
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	2	1.69
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	17	1.69
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	20	1.69
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	10	1.69
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	5	1.69
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	14	1.69
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	9	1.38
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	19	1.38
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	20	1.38
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	15	1.26
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	3	1.26
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	4	1.1
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	10	0.99
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	28	0.93
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	24	0.9
1105	HMDB00138	RFDAIACWWDREDC-MZMBZMQMSA-N	Water	6.99	600 MHz	18	0.7
1574	HMDB00866	CAHKINHBCWCHCF-JTQLQIEISA-N	Water	7	500 MHz	10	7.72
1574	HMDB00866	CAHKINHBCWCHCF-JTQLQIEISA-N	Water	7	500 MHz	3	7.15
1574	HMDB00866	CAHKINHBCWCHCF-JTQLQIEISA-N	Water	7	500 MHz	5	7.15
1574	HMDB00866	CAHKINHBCWCHCF-JTQLQIEISA-N	Water	7	500 MHz	2	6.85
1574	HMDB00866	CAHKINHBCWCHCF-JTQLQIEISA-N	Water	7	500 MHz	6	6.85
1574	HMDB00866	CAHKINHBCWCHCF-JTQLQIEISA-N	Water	7	500 MHz	9	4.38
1574	HMDB00866	CAHKINHBCWCHCF-JTQLQIEISA-N	Water	7	500 MHz	8	3.1
1574	HMDB00866	CAHKINHBCWCHCF-JTQLQIEISA-N	Water	7	500 MHz	8	2.84
1574	HMDB00866	CAHKINHBCWCHCF-JTQLQIEISA-N	Water	7	500 MHz	15	1.93
1670	HMDB01256	PFNFFQXMRSDOHW-UHFFFAOYSA-N	Water	7	500 MHz	8	1.53
1670	HMDB01256	PFNFFQXMRSDOHW-UHFFFAOYSA-N	Water	7	500 MHz	7	1.53
1670	HMDB01256	PFNFFQXMRSDOHW-UHFFFAOYSA-N	Water	7	500 MHz	12	1.67
1670	HMDB01256	PFNFFQXMRSDOHW-UHFFFAOYSA-N	Water	7	500 MHz	3	1.67
1670	HMDB01256	PFNFFQXMRSDOHW-UHFFFAOYSA-N	Water	7	500 MHz	9	2.68
1670	HMDB01256	PFNFFQXMRSDOHW-UHFFFAOYSA-N	Water	7	500 MHz	6	2.68
1670	HMDB01256	PFNFFQXMRSDOHW-UHFFFAOYSA-N	Water	7	500 MHz	11	2.68
1670	HMDB01256	PFNFFQXMRSDOHW-UHFFFAOYSA-N	Water	7	500 MHz	2	2.68
1670	HMDB01256	PFNFFQXMRSDOHW-UHFFFAOYSA-N	Water	7	500 MHz	13	2.68
1670	HMDB01256	PFNFFQXMRSDOHW-UHFFFAOYSA-N	Water	7	500 MHz	4	2.68
1109	HMDB00148	WHUUTDBJXJRKMK-VKHMYHEASA-N	Water	7	500 MHz	6	2.04
1109	HMDB00148	WHUUTDBJXJRKMK-VKHMYHEASA-N	Water	7	500 MHz	6	2.119
1109	HMDB00148	WHUUTDBJXJRKMK-VKHMYHEASA-N	Water	7	500 MHz	7	2.341
1109	HMDB00148	WHUUTDBJXJRKMK-VKHMYHEASA-N	Water	7	500 MHz	4	3.748
1371	HMDB00442	WHBMMWSBFZVSSR-VKHMYHEASA-N	Water	7	600 MHz	7	1.21
1371	HMDB00442	WHBMMWSBFZVSSR-VKHMYHEASA-N	Water	7	600 MHz	4	2.45
1371	HMDB00442	WHBMMWSBFZVSSR-VKHMYHEASA-N	Water	7	600 MHz	5	4.19
1943	HMDB03269	ZBSGKPYXQINNGF-UHFFFAOYSA-N	Water	7	500 MHz	10	4.28
1943	HMDB03269	ZBSGKPYXQINNGF-UHFFFAOYSA-N	Water	7	500 MHz	5	8.25
1943	HMDB03269	ZBSGKPYXQINNGF-UHFFFAOYSA-N	Water	7	500 MHz	4	9
1943	HMDB03269	ZBSGKPYXQINNGF-UHFFFAOYSA-N	Water	7	500 MHz	6	9
1943	HMDB03269	ZBSGKPYXQINNGF-UHFFFAOYSA-N	Water	7	500 MHz	2	9.25
1871	HMDB02303	QMMFVYPAHWMCMS-UHFFFAOYSA-N	Water	7	500 MHz	2	2.11
1871	HMDB02303	QMMFVYPAHWMCMS-UHFFFAOYSA-N	Water	7	500 MHz	3	2.11
2059	HMDB12127	GTOFKXZQQDSVFH-VIFPVBQESA-N	Water	7	500 MHz	11	2.33
2059	HMDB12127	GTOFKXZQQDSVFH-VIFPVBQESA-N	Water	7	500 MHz	7	2.5
2059	HMDB12127	GTOFKXZQQDSVFH-VIFPVBQESA-N	Water	7	500 MHz	8	2.85
2059	HMDB12127	GTOFKXZQQDSVFH-VIFPVBQESA-N	Water	7	500 MHz	7	2.85
2059	HMDB12127	GTOFKXZQQDSVFH-VIFPVBQESA-N	Water	7	500 MHz	11	2.85
2059	HMDB12127	GTOFKXZQQDSVFH-VIFPVBQESA-N	Water	7	500 MHz	4	7.26
2059	HMDB12127	GTOFKXZQQDSVFH-VIFPVBQESA-N	Water	7	500 MHz	6	7.26
2059	HMDB12127	GTOFKXZQQDSVFH-VIFPVBQESA-N	Water	7	500 MHz	2	7.26
2059	HMDB12127	GTOFKXZQQDSVFH-VIFPVBQESA-N	Water	7	500 MHz	5	7.35
2059	HMDB12127	GTOFKXZQQDSVFH-VIFPVBQESA-N	Water	7	500 MHz	3	7.35
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	2	5.24
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	16	3.98
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	28	3.98
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	15	3.98
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	29	3.98
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	11	3.98
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	31	3.98
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	6	3.89
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	27	3.89
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	18	3.82
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	26	3.82
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	11	3.73
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	31	3.73
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	19	3.73
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	41	3.73
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	4	3.73
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	35	3.63
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	3	3.51
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	5	3.51
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	17	3.51
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	36	3.51
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	37	3.51
1052	HMDB00048	DLRVVLDZNNYCBX-ABXHMFFYSA-N	Water	7	500 MHz	32	3.25
1157	HMDB00187	MTCFGRXMJLQNBG-REOHCLBHSA-N	Water	7	500 MHz	3	3.832
1157	HMDB00187	MTCFGRXMJLQNBG-REOHCLBHSA-N	Water	7	500 MHz	2	3.958
1037	HMDB00023	DBXBTMSZEOQQDU-VKHMYHEASA-N	Water	7	500 MHz	6	1.114
1037	HMDB00023	DBXBTMSZEOQQDU-VKHMYHEASA-N	Water	7	500 MHz	3	2.649
1037	HMDB00023	DBXBTMSZEOQQDU-VKHMYHEASA-N	Water	7	500 MHz	2	3.683
1136	HMDB00172	AGPKZVBTJJNPAG-WHFBIAKZSA-N	Water	7	600 MHz	8	0.926
1136	HMDB00172	AGPKZVBTJJNPAG-WHFBIAKZSA-N	Water	7	600 MHz	9	0.997
1136	HMDB00172	AGPKZVBTJJNPAG-WHFBIAKZSA-N	Water	7	600 MHz	7	1.248
1136	HMDB00172	AGPKZVBTJJNPAG-WHFBIAKZSA-N	Water	7	600 MHz	7	1.457
1136	HMDB00172	AGPKZVBTJJNPAG-WHFBIAKZSA-N	Water	7	600 MHz	6	1.968
1136	HMDB00172	AGPKZVBTJJNPAG-WHFBIAKZSA-N	Water	7	600 MHz	4	3.661
1791	HMDB01901	SLXKOJJOQWFEFD-UHFFFAOYSA-N	Water	7	500 MHz	8	2.99
1791	HMDB01901	SLXKOJJOQWFEFD-UHFFFAOYSA-N	Water	7	500 MHz	4	2.19
1791	HMDB01901	SLXKOJJOQWFEFD-UHFFFAOYSA-N	Water	7	500 MHz	7	1.67
1791	HMDB01901	SLXKOJJOQWFEFD-UHFFFAOYSA-N	Water	7	500 MHz	5	1.58
1791	HMDB01901	SLXKOJJOQWFEFD-UHFFFAOYSA-N	Water	7	500 MHz	6	1.37
1388	HMDB00479	JDHILDINMRGULE-LURJTMIESA-N	Water	7.1	500 MHz	7	3.24
1388	HMDB00479	JDHILDINMRGULE-LURJTMIESA-N	Water	7.1	500 MHz	6	3.7
1388	HMDB00479	JDHILDINMRGULE-LURJTMIESA-N	Water	7.1	500 MHz	8	3.93
1388	HMDB00479	JDHILDINMRGULE-LURJTMIESA-N	Water	7.1	500 MHz	5	7.05
1388	HMDB00479	JDHILDINMRGULE-LURJTMIESA-N	Water	7.1	500 MHz	2	7.92
1649	HMDB01140	NUJGJRNETVAIRJ-UHFFFAOYSA-N	Water	7	500 MHz	9	0.85
1649	HMDB01140	NUJGJRNETVAIRJ-UHFFFAOYSA-N	Water	7	500 MHz	4	1.27
1649	HMDB01140	NUJGJRNETVAIRJ-UHFFFAOYSA-N	Water	7	500 MHz	5	1.27
1649	HMDB01140	NUJGJRNETVAIRJ-UHFFFAOYSA-N	Water	7	500 MHz	6	1.27
1649	HMDB01140	NUJGJRNETVAIRJ-UHFFFAOYSA-N	Water	7	500 MHz	7	1.27
1649	HMDB01140	NUJGJRNETVAIRJ-UHFFFAOYSA-N	Water	7	500 MHz	8	1.27
1649	HMDB01140	NUJGJRNETVAIRJ-UHFFFAOYSA-N	Water	7	500 MHz	3	2.51
1649	HMDB01140	NUJGJRNETVAIRJ-UHFFFAOYSA-N	Water	7	500 MHz	2	9.66
1835	HMDB02006	PECYZEOJVXMISF-REOHCLBHSA-N	Water	7	500 MHz	6	3.38
1835	HMDB02006	PECYZEOJVXMISF-REOHCLBHSA-N	Water	7	500 MHz	4	3.92
1203	HMDB00212	OVRNDRQMDRJTHS-CBQIKETKSA-N	Water	7	500 MHz	30	2.05
1203	HMDB00212	OVRNDRQMDRJTHS-CBQIKETKSA-N	Water	7	500 MHz	15	2.05
1203	HMDB00212	OVRNDRQMDRJTHS-CBQIKETKSA-N	Water	7	500 MHz	21	3.69
1203	HMDB00212	OVRNDRQMDRJTHS-CBQIKETKSA-N	Water	7	500 MHz	19	3.69
1203	HMDB00212	OVRNDRQMDRJTHS-CBQIKETKSA-N	Water	7	500 MHz	13	3.76
1203	HMDB00212	OVRNDRQMDRJTHS-CBQIKETKSA-N	Water	7	500 MHz	28	3.76
1203	HMDB00212	OVRNDRQMDRJTHS-CBQIKETKSA-N	Water	7	500 MHz	18	3.87
1203	HMDB00212	OVRNDRQMDRJTHS-CBQIKETKSA-N	Water	7	500 MHz	4	3.91
1203	HMDB00212	OVRNDRQMDRJTHS-CBQIKETKSA-N	Water	7	500 MHz	20	3.93
1203	HMDB00212	OVRNDRQMDRJTHS-CBQIKETKSA-N	Water	7	500 MHz	5	4
1203	HMDB00212	OVRNDRQMDRJTHS-CBQIKETKSA-N	Water	7	500 MHz	6	4.12
1203	HMDB00212	OVRNDRQMDRJTHS-CBQIKETKSA-N	Water	7	500 MHz	3	4.12
1203	HMDB00212	OVRNDRQMDRJTHS-CBQIKETKSA-N	Water	7	500 MHz	2	5.23
1088	HMDB00112	BTCSSZJGUNDROE-UHFFFAOYSA-N	Water	7	600 MHz	5	1.89
1088	HMDB00112	BTCSSZJGUNDROE-UHFFFAOYSA-N	Water	7	600 MHz	4	2.28
1088	HMDB00112	BTCSSZJGUNDROE-UHFFFAOYSA-N	Water	7	600 MHz	6	3
